0000000110001100	=	396			1000000110001100	=	33164
0000000110001101	=	397			1000000110001101	=	33165
0000000110001110	=	398			1000000110001110	=	33166
0000000110001111	=	399			1000000110001111	=	33167
0000000110010000	=	400			1000000110010000	=	33168
0000000110010001	=	401			1000000110010001	=	33169
0000000110010010	=	402			1000000110010010	=	33170
0000000110010011	=	403			1000000110010011	=	33171
0000000110010100	=	404			1000000110010100	=	33172
0000000110010101	=	405			1000000110010101	=	33173
0000000110010110	=	406			1000000110010110	=	33174
0000000110010111	=	407			1000000110010111	=	33175
0000000110011000	=	408			1000000110011000	=	33176
0000000110011001	=	409			1000000110011001	=	33177
0000000110011010	=	410			1000000110011010	=	33178
0000000110011011	=	411			1000000110011011	=	33179
0000000110011100	=	412			1000000110011100	=	33180
0000000110011101	=	413			1000000110011101	=	33181
0000000110011110	=	414			1000000110011110	=	33182
0000000110011111	=	415			1000000110011111	=	33183
0000000110100000	=	416			1000000110100000	=	33184
0000000110100001	=	417			1000000110100001	=	33185
0000000110100010	=	418			1000000110100010	=	33186
0000000110100011	=	419			1000000110100011	=	33187
0000000110100100	=	420			1000000110100100	=	33188
0000000110100101	=	421			1000000110100101	=	33189
0000000110100110	=	422			1000000110100110	=	33190
0000000110100111	=	423			1000000110100111	=	33191
0000000110101000	=	424			1000000110101000	=	33192
0000000110101001	=	425			1000000110101001	=	33193
0000000110101010	=	426			1000000110101010	=	33194
0000000110101011	=	427			1000000110101011	=	33195
0000000110101100	=	428			1000000110101100	=	33196
0000000110101101	=	429			1000000110101101	=	33197
0000000110101110	=	430			1000000110101110	=	33198
0000000110101111	=	431			1000000110101111	=	33199
0000000110110000	=	432			1000000110110000	=	33200
0000000110110001	=	433			1000000110110001	=	33201
0000000110110010	=	434			1000000110110010	=	33202
0000000110110011	=	435			1000000110110011	=	33203
0000000110110100	=	436			1000000110110100	=	33204
0000000110110101	=	437			1000000110110101	=	33205
0000000110110110	=	438			1000000110110110	=	33206
0000000110110111	=	439			1000000110110111	=	33207
0000000110111000	=	440			1000000110111000	=	33208
0000000110111001	=	441			1000000110111001	=	33209
0000000110111010	=	442			1000000110111010	=	33210
0000000110111011	=	443			1000000110111011	=	33211
0000000110111100	=	444			1000000110111100	=	33212
0000000110111101	=	445			1000000110111101	=	33213
0000000110111110	=	446			1000000110111110	=	33214
0000000110111111	=	447			1000000110111111	=	33215
0000000111000000	=	448			1000000111000000	=	33216
0000000111000001	=	449			1000000111000001	=	33217
0000000111000010	=	450			1000000111000010	=	33218
0000000111000011	=	451			1000000111000011	=	33219
0000000111000100	=	452			1000000111000100	=	33220
0000000111000101	=	453			1000000111000101	=	33221
0000000111000110	=	454			1000000111000110	=	33222
0000000111000111	=	455			1000000111000111	=	33223
0000000111001000	=	456			1000000111001000	=	33224
0000000111001001	=	457			1000000111001001	=	33225
0000000111001010	=	458			1000000111001010	=	33226
0000000111001011	=	459			1000000111001011	=	33227
0000000111001100	=	460			1000000111001100	=	33228
0000000111001101	=	461			1000000111001101	=	33229
0000000111001110	=	462			1000000111001110	=	33230
0000000111001111	=	463			1000000111001111	=	33231
0000000111010000	=	464			1000000111010000	=	33232
0000000111010001	=	465			1000000111010001	=	33233
0000000111010010	=	466			1000000111010010	=	33234
0000000111010011	=	467			1000000111010011	=	33235
0000000111010100	=	468			1000000111010100	=	33236
0000000111010101	=	469			1000000111010101	=	33237
0000000111010110	=	470			1000000111010110	=	33238
0000000111010111	=	471			1000000111010111	=	33239
0000000111011000	=	472			1000000111011000	=	33240
0000000111011001	=	473			1000000111011001	=	33241
0000000111011010	=	474			1000000111011010	=	33242
0000000111011011	=	475			1000000111011011	=	33243
0000000111011100	=	476			1000000111011100	=	33244
0000000111011101	=	477			1000000111011101	=	33245
0000000111011110	=	478			1000000111011110	=	33246
0000000111011111	=	479			1000000111011111	=	33247
0000000111100000	=	480			1000000111100000	=	33248
0000000111100001	=	481			1000000111100001	=	33249
0000000111100010	=	482			1000000111100010	=	33250
0000000111100011	=	483			1000000111100011	=	33251
0000000111100100	=	484			1000000111100100	=	33252
0000000111100101	=	485			1000000111100101	=	33253
0000000111100110	=	486			1000000111100110	=	33254
0000000111100111	=	487			1000000111100111	=	33255
0000000111101000	=	488			1000000111101000	=	33256
0000000111101001	=	489			1000000111101001	=	33257
0000000111101010	=	490			1000000111101010	=	33258
0000000111101011	=	491			1000000111101011	=	33259
0000000111101100	=	492			1000000111101100	=	33260
0000000111101101	=	493			1000000111101101	=	33261
0000000111101110	=	494			1000000111101110	=	33262
0000000111101111	=	495			1000000111101111	=	33263
0000000111110000	=	496			1000000111110000	=	33264
0000000111110001	=	497			1000000111110001	=	33265
0000000111110010	=	498			1000000111110010	=	33266
0000000111110011	=	499			1000000111110011	=	33267
0000000111110100	=	500			1000000111110100	=	33268
0000000111110101	=	501			1000000111110101	=	33269
0000000111110110	=	502			1000000111110110	=	33270
0000000111110111	=	503			1000000111110111	=	33271
0000000111111000	=	504			1000000111111000	=	33272
0000000111111001	=	505			1000000111111001	=	33273
0000000111111010	=	506			1000000111111010	=	33274
0000000111111011	=	507			1000000111111011	=	33275
0000000111111100	=	508			1000000111111100	=	33276
0000000111111101	=	509			1000000111111101	=	33277
0000000111111110	=	510			1000000111111110	=	33278
0000000111111111	=	511			1000000111111111	=	33279
0000001000000000	=	512			1000001000000000	=	33280
0000001000000001	=	513			1000001000000001	=	33281
0000001000000010	=	514			1000001000000010	=	33282
0000001000000011	=	515			1000001000000011	=	33283
0000001000000100	=	516			1000001000000100	=	33284
0000001000000101	=	517			1000001000000101	=	33285
0000001000000110	=	518			1000001000000110	=	33286
0000001000000111	=	519			1000001000000111	=	33287
0000001000001000	=	520			1000001000001000	=	33288
0000001000001001	=	521			1000001000001001	=	33289
0000001000001010	=	522			1000001000001010	=	33290
0000001000001011	=	523			1000001000001011	=	33291
0000001000001100	=	524			1000001000001100	=	33292
0000001000001101	=	525			1000001000001101	=	33293
0000001000001110	=	526			1000001000001110	=	33294
0000001000001111	=	527			1000001000001111	=	33295
0000001000010000	=	528			1000001000010000	=	33296
0000001000010001	=	529			1000001000010001	=	33297
0000001000010010	=	530			1000001000010010	=	33298
0000001000010011	=	531			1000001000010011	=	33299
0000001000010100	=	532			1000001000010100	=	33300
0000001000010101	=	533			1000001000010101	=	33301
0000001000010110	=	534			1000001000010110	=	33302
0000001000010111	=	535			1000001000010111	=	33303
0000001000011000	=	536			1000001000011000	=	33304
0000001000011001	=	537			1000001000011001	=	33305
0000001000011010	=	538			1000001000011010	=	33306
0000001000011011	=	539			1000001000011011	=	33307
0000001000011100	=	540			1000001000011100	=	33308
0000001000011101	=	541			1000001000011101	=	33309
0000001000011110	=	542			1000001000011110	=	33310
0000001000011111	=	543			1000001000011111	=	33311
0000001000100000	=	544			1000001000100000	=	33312
0000001000100001	=	545			1000001000100001	=	33313
0000001000100010	=	546			1000001000100010	=	33314
0000001000100011	=	547			1000001000100011	=	33315
0000001000100100	=	548			1000001000100100	=	33316
0000001000100101	=	549			1000001000100101	=	33317
0000001000100110	=	550			1000001000100110	=	33318
0000001000100111	=	551			1000001000100111	=	33319
0000001000101000	=	552			1000001000101000	=	33320
0000001000101001	=	553			1000001000101001	=	33321
0000001000101010	=	554			1000001000101010	=	33322
0000001000101011	=	555			1000001000101011	=	33323
0000001000101100	=	556			1000001000101100	=	33324
0000001000101101	=	557			1000001000101101	=	33325
0000001000101110	=	558			1000001000101110	=	33326
0000001000101111	=	559			1000001000101111	=	33327
0000001000110000	=	560			1000001000110000	=	33328
0000001000110001	=	561			1000001000110001	=	33329
0000001000110010	=	562			1000001000110010	=	33330
0000001000110011	=	563			1000001000110011	=	33331
0000001000110100	=	564			1000001000110100	=	33332
0000001000110101	=	565			1000001000110101	=	33333
0000001000110110	=	566			1000001000110110	=	33334
0000001000110111	=	567			1000001000110111	=	33335
0000001000111000	=	568			1000001000111000	=	33336
0000001000111001	=	569			1000001000111001	=	33337
0000001000111010	=	570			1000001000111010	=	33338
0000001000111011	=	571			1000001000111011	=	33339
0000001000111100	=	572			1000001000111100	=	33340
0000001000111101	=	573			1000001000111101	=	33341
0000001000111110	=	574			1000001000111110	=	33342
0000001000111111	=	575			1000001000111111	=	33343
0000001001000000	=	576			1000001001000000	=	33344
0000001001000001	=	577			1000001001000001	=	33345
0000001001000010	=	578			1000001001000010	=	33346
0000001001000011	=	579			1000001001000011	=	33347
0000001001000100	=	580			1000001001000100	=	33348
0000001001000101	=	581			1000001001000101	=	33349
0000001001000110	=	582			1000001001000110	=	33350
0000001001000111	=	583			1000001001000111	=	33351
0000001001001000	=	584			1000001001001000	=	33352
0000001001001001	=	585			1000001001001001	=	33353
0000001001001010	=	586			1000001001001010	=	33354
0000001001001011	=	587			1000001001001011	=	33355
0000001001001100	=	588			1000001001001100	=	33356
0000001001001101	=	589			1000001001001101	=	33357
0000001001001110	=	590			1000001001001110	=	33358
0000001001001111	=	591			1000001001001111	=	33359
0000001001010000	=	592			1000001001010000	=	33360
0000001001010001	=	593			1000001001010001	=	33361
0000001001010010	=	594			1000001001010010	=	33362
0000001001010011	=	595			1000001001010011	=	33363
0000001001010100	=	596			1000001001010100	=	33364
0000001001010101	=	597			1000001001010101	=	33365
0000001001010110	=	598			1000001001010110	=	33366
0000001001010111	=	599			1000001001010111	=	33367
0000001001011000	=	600			1000001001011000	=	33368
0000001001011001	=	601			1000001001011001	=	33369
0000001001011010	=	602			1000001001011010	=	33370
0000001001011011	=	603			1000001001011011	=	33371
0000001001011100	=	604			1000001001011100	=	33372
0000001001011101	=	605			1000001001011101	=	33373
0000001001011110	=	606			1000001001011110	=	33374
0000001001011111	=	607			1000001001011111	=	33375
